from,to,source,target
145,185,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='21:00', endTime='21:05', intervalPeriod='21:00-21:05', date='12-4-2021'}
145,110,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='21:15', endTime='21:20', intervalPeriod='21:15-21:20', date='12-4-2021'}
145,271,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='21:30', endTime='21:35', intervalPeriod='21:30-21:35', date='12-4-2021'}
145,165,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='21:45', endTime='21:50', intervalPeriod='21:45-21:50', date='12-4-2021'}
145,1,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='22:00', endTime='22:05', intervalPeriod='22:00-22:05', date='12-4-2021'}
145,142,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='22:15', endTime='22:20', intervalPeriod='22:15-22:20', date='12-4-2021'}
145,239,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='22:30', endTime='22:35', intervalPeriod='22:30-22:35', date='12-4-2021'}
145,59,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='22:45', endTime='22:50', intervalPeriod='22:45-22:50', date='12-4-2021'}
145,43,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='23:15', endTime='23:20', intervalPeriod='23:15-23:20', date='12-4-2021'}
145,206,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='23:30', endTime='23:35', intervalPeriod='23:30-23:35', date='12-4-2021'}
145,98,lc-sj1-3830.lvn.broadcom.net,Interval{startTime='23:45', endTime='23:50', intervalPeriod='23:45-23:50', date='12-4-2021'}
56,158,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='00:00', endTime='00:05', intervalPeriod='00:00-00:05', date='12-4-2021'}
56,9,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='00:15', endTime='00:20', intervalPeriod='00:15-00:20', date='12-4-2021'}
56,207,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='00:45', endTime='00:50', intervalPeriod='00:45-00:50', date='12-4-2021'}
56,115,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='01:00', endTime='01:05', intervalPeriod='01:00-01:05', date='12-4-2021'}
56,192,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='01:15', endTime='01:20', intervalPeriod='01:15-01:20', date='12-4-2021'}
56,66,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='01:30', endTime='01:35', intervalPeriod='01:30-01:35', date='12-4-2021'}
56,102,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='01:45', endTime='01:50', intervalPeriod='01:45-01:50', date='12-4-2021'}
56,84,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='02:00', endTime='02:05', intervalPeriod='02:00-02:05', date='12-4-2021'}
56,180,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='02:30', endTime='02:35', intervalPeriod='02:30-02:35', date='12-4-2021'}
56,136,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='02:45', endTime='02:50', intervalPeriod='02:45-02:50', date='12-4-2021'}
56,200,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='03:00', endTime='03:05', intervalPeriod='03:00-03:05', date='12-4-2021'}
56,131,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='03:30', endTime='03:35', intervalPeriod='03:30-03:35', date='12-4-2021'}
56,167,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='03:45', endTime='03:50', intervalPeriod='03:45-03:50', date='12-4-2021'}
56,31,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='04:00', endTime='04:05', intervalPeriod='04:00-04:05', date='12-4-2021'}
56,282,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='04:15', endTime='04:20', intervalPeriod='04:15-04:20', date='12-4-2021'}
56,163,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='04:30', endTime='04:35', intervalPeriod='04:30-04:35', date='12-4-2021'}
56,56,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='04:45', endTime='04:50', intervalPeriod='04:45-04:50', date='12-4-2021'}
56,143,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='05:00', endTime='05:05', intervalPeriod='05:00-05:05', date='12-4-2021'}
56,32,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='05:15', endTime='05:20', intervalPeriod='05:15-05:20', date='12-4-2021'}
56,50,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='05:30', endTime='05:35', intervalPeriod='05:30-05:35', date='12-4-2021'}
56,193,lc-lvn-1130.lvn.broadcom.net,Interval{startTime='05:45', endTime='05:50', intervalPeriod='05:45-05:50', date='12-4-2021'}
